Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
036001,344,452,420,1216,036001,0.28289473684210525,0.3717105263157895,0.34539473684210525,5
036002,436,621,485,1542,036002,0.2827496757457847,0.4027237354085603,0.314526588845655,5
036100,1688,2292,1906,5886,036100,0.28678219503907576,0.3893985728848114,0.3238192320761128,5
036200,397,540,448,1385,036200,0.28664259927797836,0.3898916967509025,0.3234657039711191,5
036300,1849,2601,2041,6491,036300,0.2848559543983978,0.4007086735479895,0.3144353720536127,5
036400,541,755,683,1979,036400,0.2733703890853967,0.3815058110156645,0.3451237998989389,5
036401,335,399,401,1135,036401,0.29515418502202645,0.3515418502202643,0.35330396475770925,5
036402,391,476,519,1386,036402,0.2821067821067821,0.3434343434343434,0.37445887445887444,5
036500,899,1218,998,3115,036500,0.28860353130016053,0.39101123595505616,0.3203852327447833,5
036501,620,1114,838,2572,036501,0.2410575427682737,0.4331259720062208,0.32581648522550544,5
036502,425,681,414,1520,036502,0.27960526315789475,0.44802631578947366,0.2723684210526316,4
036600,1007,1378,1345,3730,036600,0.26997319034852546,0.36943699731903484,0.3605898123324397,5
036700,1210,1691,1411,4312,036700,0.28061224489795916,0.39216141001855287,0.32722634508348797,5
036800,942,1285,1421,3648,036800,0.2582236842105263,0.3522478070175439,0.38952850877192985,5
036900,530,846,542,1918,036900,0.27632950990615224,0.4410844629822732,0.28258602711157454,4
036901,546,701,648,1895,036901,0.28812664907651714,0.36992084432717676,0.34195250659630605,5
036902,654,808,764,2226,036902,0.29380053908355797,0.36298292902066487,0.34321653189577717,5
037000,983,1335,1838,4156,037000,0.23652550529355149,0.3212223291626564,0.4422521655437921,5
037100,1482,2237,2134,5853,037100,0.25320348539210663,0.3821971638475995,0.36459935076029387,5
037200,670,890,906,2466,037200,0.27169505271695055,0.3609083536090835,0.36739659367396593,5
037300,1803,2804,2161,6768,037300,0.26640070921985815,0.41430260047281325,0.3192966903073286,5
037400,794,1229,1012,3035,037400,0.2616144975288303,0.40494233937397034,0.33344316309719935,5
037401,339,545,716,1600,037401,0.211875,0.340625,0.4475,5
037402,392,555,659,1606,037402,0.24408468244084683,0.3455790784557908,0.41033623910336237,5
037500,1295,1758,1684,4737,037500,0.27337977622968124,0.37112096263457883,0.35549926113573993,5
037504,365,602,357,1324,037504,0.2756797583081571,0.45468277945619334,0.26963746223564955,4
037600,930,1502,1605,4037,037600,0.230369085954917,0.3720584592519197,0.3975724547931632,5
037700,571,999,1025,2595,037700,0.22003853564547207,0.38497109826589593,0.394990366088632,5
037800,260,500,413,1173,037800,0.2216538789428815,0.42625745950554134,0.35208866155157714,5
037900,1352,2130,1476,4958,037900,0.27269060104881,0.42960871319080274,0.2977006857603873,4
038000,438,630,611,1679,038000,0.2608695652173913,0.37522334723049433,0.36390708755211437,5
038100,1678,2659,1862,6199,038100,0.27068882077754475,0.4289401516373609,0.3003710275850944,5
038200,882,1212,948,3042,038200,0.28994082840236685,0.398422090729783,0.3116370808678501,5
038300,359,560,648,1567,038300,0.22910019144862795,0.3573707721761327,0.4135290363752393,5
038301,617,955,524,2096,038301,0.2943702290076336,0.4556297709923664,0.25,4
038302,769,1050,607,2426,038302,0.31698268755152514,0.43281121187139326,0.2502061005770816,1
038400,240,396,425,1061,038400,0.22620169651272384,0.37323279924599434,0.4005655042412818,5
038500,835,1149,947,2931,038500,0.28488570453770046,0.39201637666325484,0.3230979187990447,5
038600,1073,1645,1539,4257,038600,0.25205543810194975,0.3864223631665492,0.36152219873150104,5
038700,706,1122,931,2759,038700,0.2558898151504168,0.40666908300108734,0.33744110184849585,5
038800,532,836,990,2358,038800,0.22561492790500423,0.35453774385072095,0.4198473282442748,5
038900,919,1309,984,3212,038900,0.2861145703611457,0.4075342465753425,0.30635118306351183,5
039000,444,755,798,1997,039000,0.22233350025037557,0.3780671006509765,0.39959939909864794,5
039100,1060,1603,1170,3833,039100,0.2765457865901383,0.4182102791547091,0.3052439342551526,5
039200,453,626,699,1778,039200,0.2547806524184477,0.35208098987626546,0.3931383577052868,5
039300,1273,1910,1263,4446,039300,0.2863247863247863,0.4295996401259559,0.2840755735492578,4
039400,848,1465,1365,3678,039400,0.23056008700380642,0.39831430125067974,0.37112561174551384,5
039500,769,1236,853,2858,039500,0.26906927921623514,0.4324702589223233,0.2984604618614416,4
039600,476,827,792,2095,039600,0.22720763723150358,0.3947494033412888,0.3780429594272076,5
039700,873,1189,887,2949,039700,0.2960325534079349,0.40318752119362494,0.3007799253984402,5
039800,698,1106,1097,2901,039800,0.24060668734918994,0.38124784557049296,0.37814546708031715,5
039900,741,1089,909,2739,039900,0.27053669222343923,0.39759036144578314,0.33187294633077763,5
039901,472,783,479,1734,039901,0.2722029988465975,0.4515570934256055,0.276239907727797,4
039902,474,808,476,1758,039902,0.2696245733788396,0.459613196814562,0.2707622298065984,4
040000,441,592,617,1650,040000,0.2672727272727273,0.35878787878787877,0.37393939393939396,5
040001,409,596,808,1813,040001,0.22559293987865417,0.3287369001654716,0.4456701599558742,5
040003,336,439,731,1506,040003,0.22310756972111553,0.2915006640106242,0.4853917662682603,6
040100,2373,3523,2902,8798,040100,0.2697203909979541,0.4004319163446238,0.32984769265742214,5
040200,1782,2519,2796,7097,040200,0.2510920107087502,0.3549387064957024,0.39396928279554744,5
040300,2035,3027,2534,7596,040300,0.2679041600842549,0.39849921011058453,0.33359662980516064,5
040302,442,689,400,1531,040302,0.28870019595035923,0.45003265839320705,0.2612671456564337,4
040303,429,694,634,1757,040303,0.24416619237336368,0.39499146272054636,0.3608423449060899,5
040304,326,572,518,1416,040304,0.23022598870056496,0.403954802259887,0.365819209039548,5
040400,2157,3153,3003,8313,040400,0.2594731143991339,0.3792854565138939,0.3612414290869722,5
040500,1430,1996,1867,5293,040500,0.2701681466087285,0.37710183260910635,0.35273002078216514,5
040501,421,648,407,1476,040501,0.28523035230352306,0.43902439024390244,0.2757452574525745,4
040502,636,1039,730,2405,040502,0.26444906444906446,0.43201663201663204,0.30353430353430355,5
040600,1941,2811,3040,7792,040600,0.24910164271047228,0.3607546201232033,0.39014373716632444,5
040700,2256,3193,2882,8331,040700,0.2707958228303925,0.38326731484815746,0.34593686232145,5
040701,312,513,476,1301,040701,0.23981552651806304,0.3943120676402767,0.36587240584166025,5
040702,673,1093,741,2507,040702,0.26844834463502193,0.4359792580773833,0.2955723972875947,4
040800,1439,2160,2151,5750,040800,0.25026086956521737,0.37565217391304345,0.3740869565217391,5
040801,518,794,860,2172,040801,0.23848987108655617,0.36556169429097607,0.39594843462246776,5
040802,439,699,625,1763,040802,0.24900737379466817,0.396483267158253,0.35450935904707886,5
040900,1902,2923,2844,7669,040900,0.2480114747685487,0.3811448689529274,0.37084365627852395,5
041000,1194,1633,1807,4634,041000,0.25766076823478634,0.35239533880017265,0.389943892965041,5
041100,2211,3008,3208,8427,041100,0.2623709505161979,0.3569479055417112,0.3806811439420909,5
041200,1148,1722,2180,5050,041200,0.22732673267326733,0.340990099009901,0.4316831683168317,5
041300,2480,3333,3382,9195,041300,0.2697117998912452,0.36247960848287114,0.36780859162588364,5
041400,1716,2761,2893,7370,041400,0.23283582089552238,0.3746268656716418,0.3925373134328358,5
041401,117,177,246,540,041401,0.21666666666666667,0.3277777777777778,0.45555555555555555,5
041402,155,288,264,707,041402,0.21923620933521923,0.4073550212164074,0.3734087694483734,5
041500,1745,2559,2296,6600,041500,0.2643939393939394,0.38772727272727275,0.3478787878787879,5
041600,554,699,859,2112,041600,0.2623106060606061,0.3309659090909091,0.40672348484848486,5
041700,795,1239,1294,3328,041700,0.23888221153846154,0.3722956730769231,0.38882211538461536,5
041800,1085,1583,1512,4180,041800,0.2595693779904306,0.3787081339712919,0.3617224880382775,5
041900,1022,1715,1364,4101,041900,0.24920751036332603,0.41819068519873204,0.33260180443794196,5
042000,583,935,898,2416,042000,0.24130794701986755,0.38700331125827814,0.3716887417218543,5
042100,1405,1997,1925,5327,042100,0.2637507039609536,0.3748826731743946,0.36136662286465177,5
042200,615,883,1038,2536,042200,0.24250788643533122,0.34818611987381703,0.40930599369085174,5
042300,877,1292,1220,3389,042300,0.2587784007081735,0.38123340218353496,0.35998819710829155,5
042400,902,1270,1355,3527,042400,0.2557414233059257,0.36007938758151403,0.38417918911256027,5
042500,1085,1558,1313,3956,042500,0.2742669362992922,0.39383215369059654,0.33190091001011124,5
042600,1101,1636,1696,4433,042600,0.24836453868711933,0.3690503045341755,0.3825851567787052,5
042700,915,1484,1445,3844,042700,0.23803329864724246,0.38605619146722164,0.3759105098855359,5
042800,611,989,1081,2681,042800,0.2279000372995151,0.3688922044013428,0.4032077582991421,5
042900,554,835,854,2243,042900,0.24699063753901027,0.3722692822113241,0.3807400802496656,5
042901,379,539,466,1384,042901,0.2738439306358382,0.38945086705202314,0.33670520231213874,5
042902,422,650,522,1594,042902,0.26474278544542035,0.4077791718946048,0.32747804265997493,5
043000,693,960,968,2621,043000,0.2644028996566196,0.36627241510873715,0.3693246852346433,5
043100,1461,2216,1845,5522,043100,0.26457805143064106,0.40130387540746104,0.33411807316189784,5
043200,586,726,822,2134,043200,0.274601686972821,0.3402061855670103,0.3851921274601687,5
043300,366,583,545,1494,043300,0.24497991967871485,0.39022757697456495,0.3647925033467202,5
043400,906,1457,1357,3720,043400,0.2435483870967742,0.39166666666666666,0.36478494623655916,5
043500,513,796,654,1963,043500,0.26133469179826796,0.4055017829852267,0.33316352521650533,5
043600,642,994,941,2577,043600,0.24912689173457508,0.3857198292588281,0.36515327900659683,5
043700,551,826,699,2076,043700,0.26541425818882464,0.3978805394990366,0.33670520231213874,5
043701,323,476,407,1206,043701,0.2678275290215589,0.3946932006633499,0.33747927031509123,5
043702,531,983,884,2398,043702,0.22143452877397832,0.4099249374478732,0.3686405337781485,5
043800,233,306,386,925,043800,0.2518918918918919,0.3308108108108108,0.4172972972972973,5
043900,720,1129,987,2836,043900,0.2538787023977433,0.3980959097320169,0.3480253878702398,5
044000,595,879,932,2406,044000,0.24729842061512886,0.3653366583541147,0.3873649210307564,5
044100,492,777,725,1994,044100,0.24674022066198595,0.38966900702106316,0.36359077231695086,5
044200,524,827,845,2196,044200,0.23861566484517305,0.37659380692167577,0.3847905282331512,5
044300,451,762,797,2010,044300,0.2243781094527363,0.37910447761194027,0.3965174129353234,5
044301,343,546,439,1328,044301,0.2582831325301205,0.411144578313253,0.3305722891566265,5
044302,527,685,614,1826,044302,0.28860898138006574,0.37513691128148957,0.3362541073384447,5
044400,922,1421,1478,3821,044400,0.24129808950536508,0.3718921748233447,0.38680973567129023,5
044500,458,620,862,1940,044500,0.23608247422680412,0.31958762886597936,0.44432989690721647,5
044600,253,239,322,814,044600,0.3108108108108108,0.2936117936117936,0.3955773955773956,2
044601,327,513,372,1212,044601,0.2698019801980198,0.42326732673267325,0.3069306930693069,5
044602,463,722,499,1684,044602,0.2749406175771972,0.42874109263657956,0.29631828978622327,4
044700,257,349,522,1128,044700,0.22783687943262412,0.30939716312056736,0.4627659574468085,5
044800,657,896,1151,2704,044800,0.2429733727810651,0.33136094674556216,0.4256656804733728,5
044900,330,496,524,1350,044900,0.24444444444444444,0.3674074074074074,0.38814814814814813,5
044901,260,335,465,1060,044901,0.24528301886792453,0.3160377358490566,0.4386792452830189,5
044902,252,402,513,1167,044902,0.2159383033419023,0.3444730077120823,0.43958868894601544,5
045000,280,440,532,1252,045000,0.22364217252396165,0.3514376996805112,0.4249201277955272,5
045101,207,278,509,994,045101,0.20824949698189135,0.2796780684104628,0.5120724346076458,6
045102,282,349,568,1199,045102,0.23519599666388658,0.2910758965804837,0.4737281067556297,6
045200,340,449,595,1384,045200,0.24566473988439305,0.32442196531791906,0.42991329479768786,5
045300,304,351,462,1117,045300,0.2721575649059982,0.3142345568487019,0.41360787824529993,5
045400,647,883,982,2512,045400,0.2575636942675159,0.3515127388535032,0.3909235668789809,5
045500,1372,2152,2134,5658,045500,0.24248851184164016,0.3803464121597738,0.37716507599858606,5
045600,717,1099,1261,3077,045600,0.23301917452063697,0.35716607084822877,0.4098147546311342,5
045700,333,535,598,1466,045700,0.2271487039563438,0.36493860845839016,0.40791268758526605,5
045800,943,1348,1405,3696,045800,0.25514069264069267,0.3647186147186147,0.38014069264069267,5
045900,462,635,564,1661,045900,0.2781456953642384,0.3822998193859121,0.3395544852498495,5
046000,1231,1857,1763,4851,046000,0.25376211090496803,0.38280766852195425,0.3634302205730777,5
046100,339,424,353,1116,046100,0.30376344086021506,0.37992831541218636,0.3163082437275986,3
046200,736,1164,937,2837,046200,0.25942897426859357,0.4102925625660909,0.33027846316531545,5
046201,2222,3679,5763,11664,046201,0.19050068587105623,0.3154149519890261,0.4940843621399177,5
046202,916,1329,1747,3992,046202,0.22945891783567135,0.33291583166332667,0.437625250501002,5
046300,429,589,430,1448,046300,0.2962707182320442,0.406767955801105,0.2969613259668508,4
046400,417,495,690,1602,046400,0.2602996254681648,0.3089887640449438,0.4307116104868914,5
046500,306,469,364,1139,046500,0.26865671641791045,0.4117647058823529,0.31957857769973663,5
046600,289,429,727,1445,046600,0.2,0.2968858131487889,0.5031141868512111,6
046700,588,1042,790,2420,046700,0.24297520661157024,0.4305785123966942,0.32644628099173556,5
046800,646,892,802,2340,046800,0.2760683760683761,0.3811965811965812,0.34273504273504274,5
046900,765,1249,1053,3067,046900,0.2494294098467558,0.40723834365829803,0.3433322464949462,5
047000,610,973,727,2310,047000,0.26406926406926406,0.4212121212121212,0.31471861471861473,5
047100,487,574,594,1655,047100,0.29425981873111784,0.3468277945619335,0.35891238670694864,5
047200,692,781,1115,2588,047200,0.26738794435857804,0.3017774343122102,0.43083462132921174,5
047300,508,583,817,1908,047300,0.2662473794549266,0.3055555555555556,0.4281970649895178,5
047400,313,289,268,870,047400,0.35977011494252875,0.332183908045977,0.3080459770114943,3
047500,489,773,870,2132,047500,0.22936210131332083,0.3625703564727955,0.4080675422138837,5
047600,494,518,728,1740,047600,0.28390804597701147,0.29770114942528736,0.41839080459770117,6
047700,371,427,1509,2307,047700,0.16081491114000868,0.18508885999133073,0.6540962288686606,6
047800,931,1309,1503,3743,047800,0.24873096446700507,0.34971947635586426,0.40154955917713064,5
047900,671,768,958,2397,047900,0.27993324989570295,0.32040050062578224,0.3996662494785148,5
048000,695,971,827,2493,048000,0.2787805856397914,0.38949057360609707,0.3317288407541115,5
048100,1107,1345,1686,4138,048100,0.26752054132431125,0.3250362493958434,0.40744320927984534,5
048200,759,1142,1146,3047,048200,0.2490974729241877,0.37479488021004265,0.3761076468657696,5
048300,408,605,651,1664,048300,0.24519230769230768,0.3635817307692308,0.39122596153846156,5
048400,1442,2195,2089,5726,048400,0.25183374083129584,0.3833391547327978,0.3648271044359064,5
048500,893,1232,1554,3679,048500,0.24272900244631693,0.3348736069584126,0.4223973905952704,5
048600,333,424,327,1084,048600,0.30719557195571956,0.39114391143911437,0.3016605166051661,3
048800,438,540,723,1701,048800,0.25749559082892415,0.31746031746031744,0.42504409171075835,5
048900,618,869,605,2092,048900,0.2954110898661568,0.41539196940726575,0.2891969407265774,4
049000,666,908,945,2519,049000,0.2643906312028583,0.36046050019849146,0.37514886859865026,5
049100,734,909,1089,2732,049100,0.2686676427525622,0.3327232796486091,0.3986090775988287,5
049200,839,1254,1524,3617,049200,0.23196018800110588,0.34669615703621787,0.42134365496267623,5
049300,823,1244,1395,3462,049300,0.23772385904101676,0.35932986712882725,0.40294627383015597,5
049301,219,395,487,1101,049301,0.1989100817438692,0.35876475930971846,0.44232515894641233,5
049302,276,447,626,1349,049302,0.20459599703484063,0.3313565604151223,0.46404744255003705,5
